t,x,xdot,xddot,drag_aero,drag_hover,drag_brake,drag_ski,brakegap,Fload_brakes
1.7,1.4109975834159,0.784609591200265,-0.686787552829514,-3.20521940535929e-06,-0.0184065053268134,-0.00436732577714369,-0.0472318885318378,25,-11.4140202877097
1.71,1.41880942842668,0.777759410955865,-0.685018024440002,-3.14983553887341e-06,-0.0182581380678927,-0.00433407081108955,-0.0472331860805861,25,-11.3442515472546
1.72,1.42655286001251,0.770926906209912,-0.68325047459526,-3.09507518246288e-06,-0.0181099639963675,-0.00430082702831496,-0.0472344803216703,25,-11.2745324312267
1.73,1.43422805482889,0.764112057066122,-0.681484914379064,-3.04093445876742e-06,-0.0179619839215536,-0.00426759474976147,-0.0472357712585548,25,-11.2048639064387
1.74,1.44183518933181,0.757314843517945,-0.679721354817705,-2.98740950469195e-06,-0.0178141986476308,-0.00423437429561094,-0.047237058894726,25,-11.1352469378081
1.75,1.44937443977665,0.750535245449147,-0.677959806879781,-2.93449647141385e-06,-0.0176666089736311,-0.00420116598527536,-0.0472383432336926,25,-11.0656824883331
1.76,1.45684598221707,0.743773242634387,-0.676200281475993,-2.88219152438963e-06,-0.0175192156934285,-0.00416797013738683,-0.0472396242789847,25,-10.9961715190698
1.77,1.46424999250394,0.737028814739798,-0.674442789458937,-2.8304908433613e-06,-0.0173720195957282,-0.00413478706978754,-0.0472409020341544,25,-10.9267149891082
1.78,1.47158664628425,0.730301941323568,-0.672687341622909,-2.77939062236209e-06,-0.0172250214640561,-0.00410161709951981,-0.0472421765027752,25,-10.8573138555496
1.79,1.47885611900005,0.723592601836531,-0.670933948703709,-2.7288870697218e-06,-0.0170782220767491,-0.00406846054281629,-0.0472434476884423,25,-10.7879690734836
1.8,1.48605858588735,0.716900775622747,-0.669182621378443,-2.67897640807163e-06,-0.0169316222069451,-0.00403531771509008,-0.0472447155947722,25,-10.7186815959653
1.81,1.49319422197506,0.710226441920094,-0.66743337026534,-2.62965487434855e-06,-0.0167852226225737,-0.00400218893092512,-0.0472459802254026,25,-10.6494523739935
1.82,1.50026320208397,0.703569579860858,-0.66568620592356,-2.58091871979917e-06,-0.0166390240863467,-0.00396907450406642,-0.0472472415839925,25,-10.5802823564882
1.83,1.50726570082563,0.696930168472328,-0.663941138853013,-2.53276420998318e-06,-0.0164930273557491,-0.00393597474741056,-0.0472484996742219,25,-10.5111724902689
1.84,1.51420189260138,0.690308186677386,-0.66219817949418,-2.48518762477631e-06,-0.0163472331830307,-0.00390288997299616,-0.0472497544997917,25,-10.442123720033
1.85,1.52107195160125,0.683703613295107,-0.660457338227934,-2.43818525837281e-06,-0.0162016423151974,-0.00386982049199442,-0.0472510060644238,25,-10.3731369883344
1.86,1.52787605180293,0.677116427041353,-0.658718625375369,-2.39175341928745e-06,-0.0160562554940029,-0.00383676661469979,-0.0472522543718606,25,-10.3042132355624
1.87,1.53461436697078,0.670546606529377,-0.656982051197627,-2.34588843035712e-06,-0.015911073455941,-0.00380372865052063,-0.0472534994258651,25,-10.2353533999213
1.88,1.54128707065478,0.663994130270419,-0.655247625895735,-2.3005866287419e-06,-0.0157660969322377,-0.00377070690797005,-0.0472547412302211,25,-10.1665584174089
1.89,1.5478943361895,0.657458976674315,-0.653515359610436,-2.25584436592569e-06,-0.015621326648844,-0.00373770169465671,-0.0472559797887324,25,-10.0978292217972
1.9,1.55443633669313,0.650941124050095,-0.651785262422035,-2.21165800771645e-06,-0.0154767633264284,-0.00370471331727579,-0.0472572151052233,25,-10.0291667446116
1.91,1.56091324506641,0.644440550606592,-0.650057344350236,-2.16802393424586e-06,-0.0153324076803706,-0.00367174208159998,-0.0472584471835382,25,-9.96057191511149
1.92,1.56732523399171,0.637957234453052,-0.648331615353992,-2.12493853996862e-06,-0.015188260420754,-0.00363878829247054,-0.0472596760275415,25,-9.89204566027044
1.93,1.57367247593197,0.631491153599739,-0.646608085331352,-2.0823982336613e-06,-0.0150443222523601,-0.00360585225378849,-0.0472609016411175,25,-9.82358890475717
1.94,1.57995514312976,0.625042285958546,-0.644886764119317,-2.0403994384207e-06,-0.0149005938746619,-0.00357293426850581,-0.0472621240281704,25,-9.75520257091635
1.95,1.58617340760627,0.618610609343609,-0.643167661493693,-1.99893859166175e-06,-0.0147570759818183,-0.00354003463861676,-0.047263343192624,25,-9.68688757874994
1.96,1.59232744116035,0.612196101471919,-0.64145078716895,-1.95801214511506e-06,-0.0146137692626682,-0.00350715366514927,-0.0472645591384217,25,-9.61864484589863
1.97,1.59841741536753,0.605798739963938,-0.639736150798086,-1.9176165648239e-06,-0.0144706744007255,-0.0034742916481564,-0.0472657718695263,25,-9.5504752876237
1.98,1.60444350157907,0.599418502344213,-0.638023761972493,-1.87774833114086e-06,-0.0143277920741737,-0.00344144888670785,-0.0472669813899201,25,-9.48237981678904
1.99,1.610405870921,0.593055366041995,-0.636313630221825,-1.83840393872398e-06,-0.0141851229558611,-0.0034086256788816,-0.0472681877036046,25,-9.41435934384342
2,1.61630469429317,0.586709308391856,-0.634605765013871,-1.79957989653249e-06,-0.0140426677132963,-0.00337582232175563,-0.0472693908146001,25,-9.34641477680315
2.01,1.6221401423683,0.580380306634312,-0.632900175754428,-1.76127272782213e-06,-0.0139004270086438,-0.00334303911139963,-0.0472705907269462,25,-9.27854702123495
2.02,1.62791238559106,0.57406833791644,-0.631196871787185,-1.72347897013997e-06,-0.01375840149872,-0.00331027634286692,-0.0472717874447014,25,-9.21075698023903
2.03,1.6336215941771,0.567773379292504,-0.629495862393599,-1.68619517531892e-06,-0.0136165918349891,-0.00327753431018631,-0.0472729809719427,25,-9.14304555443255
2.04,1.63926793811219,0.561495407724576,-0.627797156792784,-1.64941790947169e-06,-0.0134749986635601,-0.00324481330635418,-0.0472741713127659,25,-9.07541364193334
2.05,1.64485158715123,0.555234400083162,-0.626100764141399,-1.61314375298437e-06,-0.0133336226251825,-0.00321211362332652,-0.0472753584712853,25,-9.0078621383438
2.06,1.65037271081738,0.548990333147827,-0.624406693533539,-1.57736930050966e-06,-0.0131924643552442,-0.00317943555201111,-0.0472765424516337,25,-8.94039193673523
2.07,1.65583147840116,0.542763183607821,-0.622714954000629,-1.54209116095955e-06,-0.0130515244837682,-0.00314677938225981,-0.0472777232579618,25,-8.8730039276323
2.08,1.66122805895951,0.536552928062707,-0.621025554511324,-1.50730595749771e-06,-0.0129108036354099,-0.00311414540286081,-0.0472789008944389,25,-8.80569899899793
2.09,1.66656262131494,0.530359543022993,-0.61933850397141,-1.47301032753136e-06,-0.0127703024294549,-0.00308153390153114,-0.0472800753652522,25,-8.73847803621831
2.1,1.67183533405461,0.524183004910756,-0.617653811223707,-1.4392009227028e-06,-0.0126300214798171,-0.00304894516490908,-0.0472812466746067,25,-8.67134192208838
2.11,1.67704636552946,0.518023290060277,-0.615971485047978,-1.4058744088805e-06,-0.0124899613950366,-0.00301637947854677,-0.0472824148267252,25,-8.60429153679742
2.12,1.68219588385336,0.511880374718668,-0.61429153416084,-1.3730274661498e-06,-0.0123501227782781,-0.00298383712690288,-0.0472835798258483,25,-8.53732775791504
2.13,1.68728405690218,0.505754235046511,-0.612613967215679,-1.34065678880318e-06,-0.0122105062273296,-0.00295131839333532,-0.0472847416762343,25,-8.47045146037742
2.14,1.69231105231301,0.499644847118486,-0.610938792802565,-1.30875908533014e-06,-0.0120711123346014,-0.00291882356009407,-0.0472859003821585,25,-8.40366351647384
2.15,1.69727703748322,0.493552186924004,-0.609266019448173,-1.27733107840669e-06,-0.0119319416871252,-0.00288635290831408,-0.0472870559479139,25,-8.33696479583353
2.16,1.70218217956968,0.487476230367847,-0.60759565561571,-1.24636950488442e-06,-0.011792994866553,-0.00285390671800828,-0.0472882083778105,25,-8.27035616541273
2.17,1.70702664548787,0.481416953270799,-0.605927709704836,-1.21587111577922e-06,-0.0116542724491575,-0.0028214852680606,-0.0472893576761755,25,-8.20383848948217
2.18,1.71181060191108,0.475374331370283,-0.604262190051601,-1.18583267625956e-06,-0.0115157750058313,-0.00278908883621915,-0.047290503847353,25,-8.1374126296147
2.19,1.71653421526954,0.469348340320999,-0.602599104928372,-1.15625096563438e-06,-0.0113775031020873,-0.00275671769908946,-0.0472916468957039,25,-8.07107944467332
2.2,1.72119765174962,0.463338955695561,-0.600938462543772,-1.12712277734063e-06,-0.0112394572980591,-0.00272437213212779,-0.0472927868256058,25,-8.00483979079949
2.21,1.72580107729302,0.457346152985135,-0.599280271042619,-1.09844491893041e-06,-0.0111016381485011,-0.00269205240963449,-0.0472939236414531,25,-7.93869452140166
2.22,1.73034465759595,0.451369907600076,-0.597624538505871,-1.07021421205772e-06,-0.0109640462027898,-0.00265975880474757,-0.0472950573476563,25,-7.87264448714423
2.23,1.7348285581083,0.445410194870571,-0.595971272950565,-1.04242749246482e-06,-0.0108266820049247,-0.00262749158943617,-0.0472961879486426,25,-7.80669053593666
2.24,1.73925294403289,0.439466990047273,-0.594320482329774,-1.01508160996825e-06,-0.0106895460935292,-0.00259525103449428,-0.0472973154488552,25,-7.740833512923
2.25,1.74361798032464,0.433540268301947,-0.592672174532554,-9.88173428444438e-07,-0.0105526390018528,-0.00256303740953444,-0.0472984398527535,25,-7.67507426047165
2.26,1.74792383168979,0.427630004728108,-0.591026357383898,-9.61699825814949e-07,-0.010415961257772,-0.00253085098298159,-0.0472995611648128,25,-7.60941361816547
2.27,1.75217066258514,0.421736174341661,-0.5893830386447,-9.35657694031386e-07,-0.0102795133837931,-0.00249869202206694,-0.0473006793895244,25,-7.54385242279214
2.28,1.75635863721725,0.415858752081544,-0.587742226011707,-9.10043939059891e-07,-0.0101432958970534,-0.00246656079282195,-0.0473017945313952,25,-7.47839150833485
2.29,1.76048791954171,0.409997712810369,-0.586103927117493,-8.848554808653e-07,-0.0100073093093248,-0.00243445756007246,-0.0473029065949478,25,-7.41303170596331
2.29999999999999,1.76455867326234,0.404153031315065,-0.584468149530418,-8.60089253394942e-07,-0.00987155412701546,-0.00240238258743277,-0.0473040155847202,25,-7.34777384402507
2.30999999999999,1.76857106183045,0.398324682307519,-0.582834900754604,-8.35742204562062e-07,-0.00973603085117299,-0.00237033613729996,-0.0473051215052658,25,-7.28261874803707
2.31999999999999,1.77252524844412,0.39251264042522,-0.581204188229904,-8.11811296228909e-07,-0.00960073997748769,-0.00233831847084813,-0.0473062243611533,25,-7.21756724067758
2.32999999999999,1.7764213960474,0.386716880231901,-0.579576019331883,-7.88293504189455e-07,-0.00946568199629572,-0.00230632984802287,-0.0473073241569665,25,-7.15262014177846
2.33999999999999,1.78025966732965,0.380937376218183,-0.577950401371791,-7.65185818151768e-07,-0.00933085739258264,-0.00227437052753575,-0.0473084208973042,25,-7.08777826831761
2.34999999999999,1.78404022472475,0.375174102802218,-0.576327341596552,-7.42485241720046e-07,-0.00919626664598719,-0.00224244076685886,-0.0473095145867799,25,-7.02304243441188
2.35999999999999,1.78776323041042,0.36942703433033,-0.574706847188744,-7.20188792376292e-07,-0.00906191023080528,-0.00221054082221952,-0.0473106052300222,25,-6.95841345131018
2.36999999999999,1.79142884630746,0.363696145077665,-0.573088925266591,-6.98293501461658e-07,-0.00892778861599418,-0.002178670948595,-0.047311692831674,25,-6.89389212738697
2.37999999999999,1.79503723407909,0.357981409248825,-0.571473582883951,-6.76796414157447e-07,-0.00879390226517687,-0.00214683139970735,-0.0473127773963929,25,-6.82947926813598
2.38999999999999,1.79858855513023,0.352282800978522,-0.569860827030314,-6.55694589465772e-07,-0.0086602516366468,-0.00211502242801834,-0.0473138589288508,25,-6.76517567616436
2.39999999999999,1.80208297060678,0.346600294332214,-0.568250664630794,-6.34985100189893e-07,-0.00852683718337256,-0.00208324428472445,-0.0473149374337338,25,-6.70098215118705
2.40999999999999,1.80552064139497,0.340933863306753,-0.566643102546133,-6.14665032914209e-07,-0.00839365935300314,-0.00205149721975195,-0.0473160129157424,25,-6.63689949002149
2.41999999999999,1.80890172812066,0.335283481831026,-0.565038147572705,-5.94731487983936e-07,-0.00826071858787298,-0.00201978148175209,-0.0473170853795908,25,-6.57292848658265
2.42999999999999,1.81222639114865,0.3296491237666,-0.563435806442516,-5.75181579484447e-07,-0.00812801532500769,-0.00198809731809634,-0.0473181548300072,25,-6.50906993187841
2.43999999999999,1.81549479058203,0.324030762908368,-0.561836085823219,-5.56012435220297e-07,-0.00799554999612949,-0.00195644497487174,-0.0473192212717337,25,-6.44532461400517
2.44999999999999,1.81870708626149,0.318428372985187,-0.560238992318121,-5.37221196693924e-07,-0.00786332302766332,-0.00192482469687632,-0.0473202847095257,25,-6.38169331814388
2.45999999999999,1.82186343776472,0.312841927660525,-0.5586445324662,-5.18805019084036e-07,-0.00773133484074285,-0.00189323672761463,-0.0473213451481525,25,-6.31817682655631
2.46999999999999,1.82496400440569,0.307271400533104,-0.557052712742123,-5.00761071223682e-07,-0.00759958585121675,-0.0018616813092933,-0.0473224025923966,25,-6.25477591858169
2.47999999999999,1.82800894523404,0.301716765137541,-0.555463539556263,-4.83086535578007e-07,-0.00746807646965531,-0.00183015868281675,-0.0473234570470538,25,-6.19149137063364
2.48999999999999,1.83099841903446,0.296177994944994,-0.553877019254724,-4.65778608221708e-07,-0.00733680710135709,-0.00179866908778294,-0.047324508516933,25,-6.12832395619745
2.49999999999999,1.833932584326,0.2906550633638,-0.552293158119366,-4.48834498816174e-07,-0.00720577814635583,-0.00176721276247923,-0.0473255570068563,25,-6.06527444582763
2.50999999999999,1.83681159936152,0.285147943740122,-0.550711962367835,-4.32251430586329e-07,-0.00707498999942767,-0.00173578994387829,-0.0473266025216584,25,-6.00234360714585
2.51999999999999,1.83963562212701,0.279656609358586,-0.549133438153592,-4.16026640297175e-07,-0.00694444305009833,-0.00170440086763416,-0.0473276450661871,25,-5.93953220483917
2.52999999999999,1.84240481034102,0.274181033442926,-0.547557591565951,-4.00157378230027e-07,-0.00681413768265074,-0.00167304576807827,-0.0473286846453026,25,-5.87684100065858
2.53999999999999,1.84511932145402,0.268721189156625,-0.545984428630108,-3.84640908158472e-07,-0.00668407427613269,-0.00164172487821573,-0.0473297212638778,25,-5.8142707534179
2.54999999999999,1.84777931264782,0.263277049603554,-0.544413955307191,-3.69474507324016e-07,-0.00655425320436478,-0.00161043842972151,-0.0473307549267979,25,-5.75182221899295
2.55999999999999,1.85038494083498,0.257848587828611,-0.542846177494292,-3.54655466411458e-07,-0.0064246748359485,-0.00157918665293685,-0.0473317856389604,25,-5.68949615032114
2.56999999999999,1.85293636265822,0.252435776818365,-0.541281101024522,-3.40181089523966e-07,-0.00629533953427451,-0.00154796977686565,-0.0473328134052751,25,-5.6272932974013
2.57999999999999,1.85543373448982,0.247038589501695,-0.539718731667048,-3.26048694157876e-07,-0.00616624765753117,-0.00151678802917102,-0.0473338382306636,25,-5.56521440729387
2.58999999999999,1.85787721243108,0.241656998750423,-0.538159075127153,-3.12255611177212e-07,-0.00603739955871318,-0.00148564163617188,-0.0473348601200596,25,-5.50326022412143
2.59999999999999,1.86026695231173,0.236290977379961,-0.536602137046282,-2.9879918478792e-07,-0.00590879558563044,-0.00145453082283962,-0.0473358790784085,25,-5.44143148906954
2.60999999999999,1.86260310968938,0.23094049814994,-0.535047923002102,-2.85676772511833e-07,-0.00578043608091712,-0.00142345581279491,-0.0473368951106675,25,-5.37972894038796
2.61999999999999,1.86488583984895,0.225605533764854,-0.533496438508557,-2.72885745160367e-07,-0.00565232138204088,-0.00139241682830452,-0.0473379082218051,25,-5.31815331339211
2.62999999999999,1.86711529780215,0.220286056874695,-0.531947689015931,-2.60423486807937e-07,-0.00552445182131228,-0.00136141409027825,-0.0473389184168015,25,-5.25670534046493
2.63999999999999,1.8692916382869,0.214982040075585,-0.530401679910913,-2.48287394765119e-07,-0.0053968277258944,-0.00133044781826596,-0.047339925700648,25,-5.19538575105912
2.64999999999999,1.87141501576683,0.209693455910419,-0.528858416516656,-2.36474879551538e-07,-0.0052694494178126,-0.00129951823045467,-0.0473409300783472,25,-5.13419527169955
2.65999999999999,1.87348558443073,0.20442027686949,-0.527317904092854,-2.24983364868505e-07,-0.00514231721396444,-0.00126862554366573,-0.0473419315549126,25,-5.07313462598623
2.66999999999999,1.87550349819203,0.199162475391132,-0.525780147835809,-2.13810287571382e-07,-0.00501543142612993,-0.0012377699733521,-0.0473429301353689,25,-5.01220453459739
2.67999999999999,1.8774689106883,0.193920023862347,-0.524245152878503,-2.0295309764171e-07,-0.00488879236098173,-0.00120695173359566,-0.0473439258247514,25,-4.95140571529307
2.68999999999999,1.87938197528071,0.18869289461944,-0.522712924290678,-1.9240925815907e-07,-0.00476240032009564,-0.00117617103710468,-0.0473449186281061,25,-4.89073888291897
2.69999999999999,1.88124284505355,0.183481059948651,-0.521183467078912,-1.821762452727e-07,-0.00463625559996133,-0.00114542809521127,-0.0473459085504896,25,-4.83020474941063
2.70999999999999,1.88305167281373,0.178284492086784,-0.519656786186702,-1.72251548172866e-07,-0.00451035849199313,-0.00111472311786904,-0.047346895596969,25,-4.76980402379799
2.71999999999999,1.88480861109027,0.173103163221839,-0.518132886494543,-1.6263266906199e-07,-0.00438470928254101,-0.00108405631365068,-0.0473478797726217,25,-4.70953741221027
2.72999999999999,1.88651381213385,0.167937045493639,-0.516611772820022,-1.53317123125531e-07,-0.00425930825290177,-0.00105342788974579,-0.0473488610825353,25,-4.6494056178812
2.73999999999999,1.88816742791629,0.16278611099446,-0.515093449917898,-1.44302438502639e-07,-0.00413415567933038,-0.00102283805195866,-0.0473498395318074,25,-4.58940934115457
2.74999999999999,1.88976961013011,0.157650331769658,-0.513577922480199,-1.35586156256561e-07,-0.00400925183305144,-0.000992287004706206,-0.0473508151255457,25,-4.52954927949014
2.75999999999999,1.89132051018805,0.152529679818295,-0.512065195136311,-1.27165830344821e-07,-0.0038845969802709,-0.00096177495101592,-0.0473517878688677,25,-4.46982612746991
2.76999999999998,1.89282027922261,0.147424127093764,-0.510555272453077,-1.19039027589174e-07,-0.00376019138218784,-0.000931302092523983,-0.0473527577669005,25,-4.41024057680472
2.77999999999998,1.8942690680856,0.142333645504415,-0.509048158934893,-1.11203327645326e-07,-0.00363603529500651,-0.000900868629473383,-0.0473537248247809,25,-4.3507933163412
2.78999999999998,1.89566702734769,0.137258206914177,-0.507543859023806,-1.03656322972433e-07,-0.00351212896994841,-0.000870474760712152,-0.0473546890476552,25,-4.29148503206902
2.79999999999998,1.89701430729798,0.132197783143181,-0.506042377099623,-9.63956188023786e-08,-0.00338847265326459,-0.000840120683691664,-0.0473556504406791,25,-4.23231640712861
2.80999999999998,1.89831105794354,0.127152345968381,-0.504543717480009,-8.94188331088344e-08,-0.00326506658624822,-0.000809806594465026,-0.0473566090090173,25,-4.17328812181908
2.81999999999998,1.899557429009,0.122121867124175,-0.503047884420599,-8.27235965761029e-08,-0.00314191100524707,-0.000779532687685529,-0.0473575647578438,25,-4.11440085360662
2.82999999999998,1.90075356993614,0.117106318303023,-0.501554882115105,-7.63075525677486e-08,-0.00301900614167635,-0.000749299156605199,-0.0473585176923418,25,-4.05565527713317
2.83999999999998,1.90189962988343,0.112105671156069,-0.500064714695428,-7.01683570950183e-08,-0.00289635222203156,-0.000719106193073404,-0.0473594678177029,25,-3.99705206422547
2.84999999999998,1.90299575772568,0.107119897293751,-0.498577386231772,-6.43036787850557e-08,-0.0027739494679017,-0.000688953987535547,-0.0473604151391278,25,-3.93859188390447
2.85999999999998,1.90404210205358,0.102148968286424,-0.49709290073276,-5.87111988489094e-08,-0.00265179809598232,-0.000658842729031842,-0.0473613596618257,25,-3.88027540239509
2.86999999999998,1.90503881117334,0.0971928556649683,-0.495611262145554,-5.33886110493412e-08,-0.00252989831808897,-0.000628772605196154,-0.0473623013910145,25,-3.82210328313634
2.87999999999998,1.90598603310627,0.0922515309214086,-0.494132474355972,-4.83336216684342e-08,-0.00240825034117068,-0.000598743802254934,-0.0473632403319203,25,-3.76407618679177
2.88999999999998,1.90688391558843,0.0873249655095225,-0.492656541188614,-4.35439494750056e-08,-0.00228685436732366,-0.000568756505026198,-0.0473641764897775,25,-3.70619477126034
2.89999999999998,1.9077326060702,0.0824131308454526,-0.491183466406985,-3.90173256918255e-08,-0.00216571059380499,-0.000538810896918621,-0.0473651098698288,25,-3.64845969168761
2.90999999999998,1.90853225171597,0.0775159983083164,-0.489713253713621,-3.47514939626454e-08,-0.00204481921304667,-0.000508907159930678,-0.0473660404773249,25,-3.59087160047726
2.91999999999998,1.90928299940372,0.0726335392408142,-0.488245906750221,-3.07442103190389e-08,-0.00192418041266963,-0.00047904547464986,-0.0473669683175243,25,-3.53343114730303
2.92999999999998,1.90998499572467,0.0677657249498365,-0.486781429097775,-2.69932431470573e-08,-0.00180379437549793,-0.000449226020251995,-0.0473678933956934,25,-3.47613897912105
2.93999999999998,1.91063838698295,0.0629125267070695,-0.485319824276697,-2.34963731537025e-08,-0.00168366127957312,-0.000419448974500593,-0.0473688157171064,25,-3.4189957401824
2.94999999999998,1.91124331919524,0.0580739157495998,-0.483861095746965,-2.02513933332209e-08,-0.00156378129816871,-0.000389714513746319,-0.0473697352870449,25,-3.3620020720462
2.95999999999998,1.91179993809039,0.0532498632805173,-0.482405246908251,-1.72561089332196e-08,-0.00144415459980484,-0.000360022812926496,-0.047370652110798,25,-3.30515861359297
2.96999999999998,1.91230838910914,0.0484403404695167,-0.480952281100066,-1.4508337420609e-08,-0.0013247813482629,-0.000330374045564705,-0.0473715661936622,25,-3.24846600103839
2.97999999999998,1.91276881740375,0.0436453184534977,-0.479502201601895,-1.20059084473739e-08,-0.00120566170260052,-0.000300768383770451,-0.0473724775409413,25,-3.19192486794743
2.98999999999998,1.91318136783771,0.0388647683371642,-0.478055011633349,-9.74666381617546e-09,-0.00108679581716648,-0.000271205998238899,-0.047373386157946,25,-3.13553584524884
2.99999999999998,1.91354618498536,0.0340986611936212,-0.476610714354302,-7.72845744578737e-09,-0.000968183841615924,-0.000241687058250687,-0.0473742920499941,25,-3.07929956125007
3.00999999999998,1.91386341313165,0.0293469680649708,-0.475169312865039,-5.94915533636864e-09,-0.000849825920925504,-0.000212211731671804,-0.0473751952224104,25,-3.02321664165245
3.01999999999998,1.91413319627179,0.0246096599629067,-0.473730810206412,-4.40663553457559e-09,-0.000731722195408845,-0.000182780184953548,-0.0473760956805262,2.5,0
3.02999999999998,1.91434866880779,0.0184848472370618,-0.612481272584486,-3.09878809851583e-09,-0.000613872800731966,-0.0144435111585155,-0.0473769934296796,2.5,-302.849289031165
3.03999999999998,1.91450472537074,0.0127264653530587,-0.575838188400318,-1.74828561803758e-09,-0.000461353747072304,-0.0108595921336278,-0.047378154144747,2.5,-296.263109531236
3.04999999999998,1.91460492391862,0.00731324422199951,-0.541322113105914,-8.28697926736655e-10,-0.000317802087204258,-0.00748359517857434,-0.0473792454433333,2.5,-290.069887202557
