t,x,xdot,xddot,drag_aero,drag_hover,drag_brake,drag_ski,brakegap,Fload_brakes
3.40999999999997,7.9034556231,0.121988859228806,-1.25837192576411,-3.40526680110038e-06,-0.00332299392941618,-0.0775918479376824,-0.0473561591621357,2.5,-420.721769034176
3.41999999999997,7.90461623177963,0.110132876696947,-1.18559825318592,-2.79819732332774e-06,-0.00301575493630785,-0.0704789950263074,-0.0473585428885755,2.5,-407.281723166346
3.42999999999997,7.90566172223819,0.0989652150156183,-1.11676616813286,-2.2807199592582e-06,-0.00272562949530801,-0.0637508695316816,-0.0473607888700606,2.5,-394.605044309101
3.43999999999997,7.90659878976701,0.0884482907484212,-1.05169242671971,-1.8416332265479e-06,-0.00245176576840341,-0.0573896477503794,-0.047362904554383,2.5,-382.65282361191
3.44999999999997,7.90743376273248,0.0785463023455817,-0.990198840283951,-1.47101427089113e-06,-0.00219334276113453,-0.0513779895147365,-0.0473648970446135,2.5,-371.387556108867
3.45999999999997,7.90817262012763,0.0692251766852813,-0.932112566030044,-1.16008413262317e-06,-0.00194957058678499,-0.0456990676814294,-0.0473667731084118,2.5,-360.773169959231
3.46999999999997,7.908821008578,0.060452513387809,-0.877266329747228,-9.01085793125271e-07,-0.0017196905214989,-0.0403365908915671,-0.0473685391879123,2.5,-350.775041631043
3.47999999999997,7.9093842587825,0.0521975275120202,-0.825498587578881,-6.87174002233331e-07,-0.00150297487645625,-0.0352748202886057,-0.0473702014100571,2.5,-341.359998937952
3.48999999999997,7.90986740137594,0.0444309911771745,-0.776653633484568,-5.12315930443601e-07,-0.00129872671140341,-0.0304985808478432,-0.047371765597256,2.5,-332.496313685035
3.49999999999997,7.91027518220478,0.0371251745905854,-0.730581658658909,-3.71201737277653e-07,-0.00110627941197261,-0.0259932679346157,-0.0473732372782706,2.5,-324.15368552362
3.50999999999997,7.91061207701225,0.0302537869029039,-0.687138768768152,-2.59164198009004e-07,-0.000924996151368285,-0.0217448496690114,-0.0473746216992298,2.5,-316.303218461428
3.51999999999997,7.91088230553306,0.0237919172584277,-0.646186964447624,-1.72106583640557e-07,-0.00075426925517517,-0.0177398656340901,-0.0473759238346937,2.5,-308.917391325411
3.52999999999997,7.91108984500114,0.0177159763576194,-0.60759409008083,-1.06438042384001e-07,-0.000593519486279075,-0.0139654224232445,-0.047377148398696,2.5,-301.970023332522
3.53999999999997,7.91123844307694,0.0120036388030031,-0.571233755461628,-5.90157839836033e-08,-0.000442195265200683,-0.0104091864812151,-0.0473782998557032,2.5,-295.436235789721
3.54999999999997,7.91133163020324,0.00663378645769253,-0.536985234531056,-2.70934202988677e-08,-0.000299771839540118,-0.00705937465303904,-0.0473793824314374,2.5,-289.292410819727
