t,x,xdot,xddot,drag_aero,drag_hover,drag_ski,drag_brake,aerodrag_contribution,hoverdrag_contribution,skidrag_contribution,brakedrag_contribution,brakegap,Tload_brakes
2.58999999999999,5.00127378803801,2.19143672264926,-0.668733393025618,-0.000961589761028876,-0.00620481503476977,-0.050395119927442,-0.0106070168695849,1.41060632743547,9.1021677885255,73.9272379163615,15.5599879676775,24.952,0.0417934532390012
2.59999999999999,5.02315472725241,2.18475112022947,-0.668560241978964,-0.000955747788523193,-0.00618955583742644,-0.0503964679814533,-0.0106091195219512,1.40239954707141,9.08213485525571,73.9483624444441,15.5671031532288,24.93925,0.0416943935229245
2.60999999999999,5.04496881756483,2.17806694225508,-0.668417797439343,-0.000949925121790262,-0.00617428124052304,-0.0503978157224673,-0.0106143487041433,1.39415280090715,9.06165263725306,73.9660993665073,15.5780951953325,24.925,0.0415806695181413
2.61999999999999,5.06671607168336,2.17138388145106,-0.668306080402216,-0.000944121480801535,-0.00615899053356691,-0.0503991632123601,-0.0106227074850162,1.38586674553206,9.04072234355973,73.9804418382206,15.5929690726877,24.90925,0.0414523144932819
2.62999999999999,5.08839649924094,2.16470163006359,-0.668225138746983,-0.000938336588617604,-0.00614368300202578,-0.0504005105130571,-0.0106342016747891,1.37754199903337,9.01934494156967,73.9913809678299,15.6117320915671,24.892,0.041309362547516
2.63999999999999,5.11001010678921,2.15801987959082,-0.668175047277016,-0.0009325701711578,-0.00612835792669909,-0.0504018576865866,-0.0106488398299313,1.36917914195397,8.99752115945052,73.9989058137374,15.6343938848581,24.87325,0.041151848592753
2.64999999999999,5.13155689778973,2.15133832051283,-0.66815590779819,-0.000926821956974117,-0.00611301458308319,-0.0504032047951343,-0.0106666332619735,1.36077871823028,8.97525148848329,74.0030033813026,15.6609664119838,24.853,0.0409798083302645
2.65999999999999,5.15303687260239,2.14465664202047,-0.668167849235954,-0.000921091677029137,-0.00609765224072967,-0.050404551901098,-0.0106875960502516,1.35234123611131,8.95253618532523,74.0036586188925,15.691463959671,24.83125,0.0407932782217032
2.66999999999999,5.17445002847121,2.13797453174256,-0.668211027791055,-0.000915379064477637,-0.00608227016259575,-0.050405899067142,-0.0107117450585935,1.34386716906049,8.92937527420182,74.0008544132085,15.7259031435292,24.808,0.0405922954544708
2.67999999999999,5.19579635950728,2.13129167547122,-0.668285627134097,-0.000909683854451581,-0.00606686760438584,-0.0504072463562523,-0.0107390999559701,1.33535695664144,8.90576854903431,73.994571583927,15.7643029103973,24.78325,0.0403768979013826
2.68999999999999,5.21707585666906,2.12460775688483,-0.668391858639196,-0.000904005783848207,-0.00605144381388334,-0.0504085938317919,-0.0107696832411388,1.32681100538929,8.8817155755096,73.9847888776901,15.806684541411,24.757,0.040147124074566
2.69999999999999,5.23828850773982,2.11792245726826,-0.668529961657066,-0.000898344591120909,-0.00603599803027165,-0.0504099415575569,-0.0108035202713122,1.31822968966898,8.85721569309997,73.9714829614931,15.853071655738,24.72925,0.0399030130735151
2.70999999999999,5.25943429730231,2.11123545522998,-0.668700203827931,-0.00089270001607265,-0.00602052948344339,-0.0504112895978328,-0.0108406392948969,1.30961335252204,8.83226801704061,73.9546284155153,15.9034902149221,24.7,0.0396446045272169
2.71999999999999,5.28051320671054,2.10454642641563,-0.668902881434749,-0.000887071799651624,-0.00600503739329692,-0.0504126380174516,-0.010881071488351,1.30096230650358,8.80687144027341,73.9341977254501,15.9579685277729,24.66925,0.0393719385302491
2.72999999999999,5.30152521405871,2.09785504321766,-0.669138319797303,-0.00088145968374891,-0.00598952096901898,-0.05041398688185,-0.0109248509972173,1.29227683451102,8.78102463536614,73.9101612743927,16.0165372557301,24.637,0.0390850555727443
2.73999999999999,5.3224702941472,2.09116097448058,-0.669406873707769,-0.000875863410997845,-0.00597397940835244,-0.0504153362571273,-0.010972014981399,1.28355719060629,8.75472605641655,73.8824873343512,16.0792294186259,24.60325,0.0387839964640959
2.74999999999999,5.34334841844561,2.0844638852015,-0.669708927908482,-0.000870282724574882,-0.00595841189684814,-0.0504166862101058,-0.0110226036647486,1.27480360083333,8.72797394095184,73.851142057453,16.1460804007618,24.568,0.0384688022502769
2.75999999999999,5.36415955505275,2.07776343622537,-0.670044897612657,-0.000864717368001672,-0.00594281760709954,-0.0504180368083907,-0.0110766603890521,1.26601626403254,8.70076631183426,73.8160894669232,16.21712795721,24.53125,0.038139514124625
2.76999999999998,5.38490366865355,2.07105928393468,-0.670415229068942,-0.000859167084948125,-0.0059271956979592,-0.0504193881204319,-0.0111342316724959,1.25719535265425,8.6731009791844,73.7772914479204,16.2924122202409,24.493,0.0377961733319404
2.77999999999998,5.40558072047288,2.06435107993297,-0.670820400170707,-0.000853631619036225,-0.00591154531373581,-0.0504207402155865,-0.0111953672727125,1.24834101357299,8.64497554233453,73.7347077383206,16.3719757057718,24.45325,0.0374388210657253
2.78999999999998,5.42619066822616,2.05763847072186,-0.671260921111105,-0.000848110713644353,-0.00589586558337048,-0.0504220931641833,-0.0112601202545108,1.23945336890452,8.61638739182482,73.6882959195486,16.4558633197221,24.412,0.0370674983583858
2.79999999999998,5.44673346606662,2.05092109737101,-0.671737335084976,-0.000842604111711892,-0.00588015561959121,-0.0504234470375873,-0.0113285470624017,1.23053251682788,8.58733371145623,73.6380114075627,16.5441223641532,24.36925,0.0366822459641997
2.80999999999998,5.46720906452938,2.04419859518063,-0.672250219038784,-0.000837111555543891,-0.0058644145180441,-0.0504248019082672,-0.0114007075980413,1.22157853241425,8.55781148041449,73.5838074441091,16.6368025430621,24.325,0.0362831042348458
2.81999999999998,5.48761741047196,2.03747059333593,-0.67280018446983,-0.000831632786615568,-0.00584864135639992,-0.0504261578498628,-0.0114766653027211,1.21259146846512,8.52781747548049,73.525635088368,16.7339559676864,24.27925,0.0358701129872708
2.82999999999998,5.50795844701141,2.03073671455317,-0.673387878276086,-0.000826167545376419,-0.00583283519343483,-0.0504275149372559,-0.0115564872450425,1.20357135636169,8.49734827334324,73.4634432091244,16.8356371611706,24.232,0.0354433113636596
2.83999999999998,5.52823211345776,2.02399657471659,-0.674013983658076,-0.000820715571053742,-0.00581699506808361,-0.0504288732466408,-0.0116402442139238,1.19451820692812,8.46640025303227,73.3971784776069,16.9419030624327,24.18325,0.0350027376832601
2.84999999999998,5.54843834524387,2.01724978250584,-0.674679221074331,-0.000815276601455339,-0.00580111999846403,-0.0504302328555985,-0.0117280108170948,1.18543201131071,8.43496959848751,73.3267853611453,17.0528130290565,24.133,0.034548429285797
2.85999999999998,5.56857707385146,2.01049593901332,-0.675384349252004,-0.00080985037277121,-0.00578520898087077,-0.0504315938431719,-0.0118198655852457,1.17631274187569,8.40305230128544,73.2522061178113,17.1684288390276,24.08125,0.0340804223661967
2.86999999999998,5.58864822673328,2.00373463735078,-0.676130166254362,-0.000804436619374013,-0.00576926098873726,-0.0504329562899429,-0.0119158910820031,1.16716035312796,8.37064416354126,73.1733807922149,17.2888146911159,24.028,0.0335987518003263
2.87999999999998,5.60865172723126,1.99696546224471,-0.676917510606933,-0.000799035073618105,-0.0057532749715639,-0.0504343202781124,-0.01201617401992,1.15797478265343,8.33774080100799,73.0902472126439,17.4140372036947,23.97325,0.0331034509614368
2.88999999999998,5.62858749449058,1.99018798961987,-0.677747262484209,-0.000793645465636946,-0.00573724985381068,-0.0504356858915817,-0.0121208053826719,1.14875595208765,8.30433764639428,73.0027409897424,17.5441654117757,23.917,0.0325945515269822
2.89999999999998,5.64845544336954,1.98340178617028,-0.678620344958882,-0.000788267523138689,-0.00572118453375276,-0.0504370532160374,-0.0122298805536646,1.13950376811339,8.27042995292386,72.9107955169405,17.6792707620222,23.85925,0.0320720832754704
2.90999999999998,5.66825548434497,1.97660640891712,-0.679537725315706,-0.000782900971199751,-0.00570507788229677,-0.0504384223390377,-0.0123434994512686,1.13021812348996,8.23601279816065,72.8143419728582,17.8194271054912,23.8000000000001,0.0315360738729823
2.91999999999998,5.68798752341332,1.9698014047528,-0.680500416432167,-0.000777545532056165,-0.00568892874175618,-0.0504397933501021,-0.0124617666709038,1.12089889811718,8.20108108812469,72.7133093259209,17.9647106878372,23.7392500000001,0.0309865486489795
2.92999999999998,5.70765146198694,1.96298630997052,-0.681509478228265,-0.000772200924892553,-0.0056727359245836,-0.0504411663408036,-0.0125847916342121,1.11154596013684,8.16562956172502,72.6076243414396,18.1152001366986,23.6770000000001,0.0304235303610021
2.93999999999998,5.72724719678568,1.95616064977864,-0.682566019187799,-0.000766866865628509,-0.00565649821205784,-0.0504425414048641,-0.0127126887455637,1.10215916707477,8.12965279553712,72.4972115914207,18.2709764459674,23.6132500000001,0.0298470389478368
2.94999999999998,5.74677461972357,1.9493239377991,-0.683671197953669,-0.000761543066702229,-0.00564021435292376,-0.0504439186382524,-0.0128455775561552,1.09273836702642,8.09314520895346,72.3819934673906,18.4321229566295,23.5480000000001,0.0292570912707202
2.95999999999998,5.76623361779031,1.9424756755491,-0.684826224999804,-0.000756229236851203,-0.00562388306198241,-0.0504452981392862,-0.0129835829359682,1.08328339988914,8.05610106973682,72.2618901965297,18.5987253338443,23.4812500000001,0.0286537008421161
2.96999999999998,5.78562407292759,1.93561535190528,-0.68603236438246,-0.000750925080889803,-0.0056075030186292,-0.0504466800087367,-0.0131268352538707,1.07379409864432,8.01851450000758,72.1368198614333,18.7708715399148,23.4130000000001,0.0280368775415916
2.97999999999998,5.80494586189986,1.92874244254954,-0.687290935573722,-0.000745630299483604,-0.00559107286533765,-0.0504480643499371,-0.0132754705661511,1.06427029069257,7.98037948269711,72.006698423829,18.9486518027813,23.3432500000001,0.0274066273182891
2.98999999999998,5.82419885615959,1.92185640939574,-0.688603315380169,-0.000740344588920262,-0.00557459120608615,-0.0504494512688952,-0.0134296308137915,1.05471179924513,7.94168986850045,71.8714397525996,19.1321585796549,23.2720000000001,0.0267629518794749
2.99999999999998,5.84338292170655,1.91495669999624,-0.689970939949778,-0.000735067640876818,-0.00555805660472494,-0.0504508408744089,-0.0135894640287944,1.04511844477486,7.90243938336308,71.7309556564769,19.3214865153852,23.1992500000001,0.0261058483646186
3.00999999999998,5.86249791894117,1.90804274692754,-0.691395306870254,-0.000729799142183254,-0.00554146758328071,-0.0504522332781872,-0.0137551245498916,1.0354900465301,7.86262163653726,71.5851559217909,19.5167323951417,23.1250000000001,0.0254353090044378
3.01999999999998,5.88154370251157,1.90111396715392,-0.692877977362106,-0.000724538774582181,-0.00552482262019576,-0.0504536285949738,-0.0139267732479757,1.02582642411459,7.82223012924477,71.4339483556751,19.7179950909655,23.0492500000001,0.0247513207643178
3.02999999999998,5.90052012115418,1.89416976136822,-0.69442057856987,-0.000719286214484516,-0.00550812014849876,-0.0504550269426766,-0.0141045777616051,1.01612739913685,7.7812582639839,71.2772388351473,19.9253755017319,22.9720000000001,0.0240538649714912
3.03999999999998,5.91942701752757,1.88720951330867,-0.696024805955049,-0.000714041132721027,-0.00549135855390398,-0.0504564284425012,-0.0142887127429481,1.00639279693225,7.73969935451943,71.1149313625043,20.138976486044,22.8932500000001,0.0233429169253424
3.04999999999998,5.93826422803937,1.88023258905073,-0.6976924257944,-0.000708803194289632,-0.0054745361728356,-0.0504578332190889,-0.0144793601145402,0.996622448360984,7.69754663659533,70.9469281274854,20.3589027875583,22.8130000000001,0.022618445490172
3.05999999999998,5.95703158266598,1.87323833627285,-0.699425277787362,-0.000703572058098356,-0.00545765129037383,-0.0504592414006608,-0.0146767093372444,0.9868161916852,7.65479327941079,70.7731295766769,20.5852609522271,22.7312500000001,0.0218804126697352
3.06999999999998,5.97572890476482,1.86622608349509,-0.701225277776489,-0.000698347376703851,-0.0054407021381191,-0.0504606531191658,-0.0148809576898123,0.976973874528298,7.61143239790063,70.593434490649,20.8181592369221,22.6480000000001,0.0211287731628432
3.07999999999998,5.99435601087874,1.85919513928924,-0.703094420584889,-0.000693128796045408,-0.00542368689197075,-0.0504620685104359,-0.0150923105604561,0.967095355919482,7.56745706586206,70.4077400693308,21.0577075088876,22.5632500000001,0.0203634738992884
3.08999999999998,6.01291271053249,1.85214479145949,-0.705034782974763,-0.000687915955174402,-0.00540660366981624,-0.0504634877143454,-0.0153109817508539,0.957180508426412,7.52286032996983,70.2159420261466,21.3040171354572,22.4770000000001,0.0195844535553327
3.09999999999998,6.03139880602075,1.84507430619218,-0.707048526731229,-0.000682708485979137,-0.00538945052912685,-0.0504649108749772,-0.0155371937930186,0.947229220378704,7.4776352247223,70.0179346914493,21.5572008634497,22.3892500000001,0.0187916420479732
3.10999999999998,6.04981409218757,1.83798292717342,-0.709137901875723,-0.000677506012905055,-0.00537222546445581,-0.0504663381407954,-0.0157711782794709,0.93724139818483,7.4317747883609,69.8136111258041,21.8173726876502,22.3000000000001,0.0179849600071692
3.11999999999998,6.06815835619681,1.83086987467329,-0.711305250013344,-0.000672308152670332,-0.00535492640483417,-0.0504677696648241,-0.0160131762071662,0.927216968744745,7.38527207980509,69.6028632436829,22.0846477077673,22.2092500000001,0.0171643182251987
3.12999999999998,6.08643137729315,1.8237343445951,-0.713553007818573,-0.000667114513976866,-0.00533755121106027,-0.0504692056048326,-0.0162634383356321,0.917155881960353,7.33812019664481,69.3855819481447,22.3591419732501,22.1170000000001,0.0163296170822816
3.13999999999998,6.10463292655357,1.81657550748846,-0.715883710663889,-0.000661924697216732,-0.00532009767287763,-0.0504706461235287,-0.0165222255597805,0.907058113345572,7.29031229423141,69.161657277082,22.640972315341,22.0232500000001,0.0154807459475868
3.14999999999998,6.12276276662863,1.80939250752451,-0.718299996395809,-0.000656738294174172,-0.00530256350603666,-0.0504720913887585,-0.0167898092978614,0.896923666737501,7.24184160590692,68.9309785616212,22.9302561657344,21.9280000000001,0.0146175825547185
3.15999999999998,6.14082065147342,1.80218446143188,-0.720804609262951,-0.000651554887723246,-0.00528494634923484,-0.0504735415737142,-0.0170664718950311,0.886752577109745,7.19270146441038,68.6934345972678,23.2271113612121,21.8312575000001,0.0137400653500251
3.16999999999998,6.15880632608043,1.79495045997082,-0.72340014610534,-0.000646374051521304,-0.00526724376093015,-0.0504749968571501,-0.0173524807539805,0.876545225980732,7.14288787096823,68.4489382307283,23.5316286723227,21.7339075000001,0.0128566765374128
3.17999999999998,6.17671952774933,1.78768987380989,-0.726058616093522,-0.000641195351540982,-0.00524945322236887,-0.0504764574230855,-0.0176449853479101,0.866338648036485,7.09269678369953,68.200285258606,23.840679309658,21.6365575000001,0.0119732381937107
3.18999999999998,6.19455998849073,1.78040227446901,-0.728759934087686,-0.000636018564182692,-0.00523157289078429,-0.050477923399046,-0.017941940200797,0.856158773662971,7.04233694225274,67.949458440598,24.1520458434863,21.5392075000001,0.0110896670957862
3.19999999999998,6.21232743600655,1.77308722869603,-0.731504577298292,-0.000630843616286414,-0.00521360140888956,-0.0504793948720181,-0.0182433953014086,0.846006445868916,6.99181268422201,67.6964818898958,24.4656989800133,21.4418575000001,0.0102058798345658
3.20999999999998,6.23002159364246,1.76574429848556,-0.734293021046499,-0.000625670437157991,-0.00519553740006016,-0.0504808719299638,-0.018549400461819,0.835882517277966,6.94112846421329,67.4413809526845,24.7816080658243,21.3445075000001,0.00932179285781111
3.21999999999998,6.2476421803404,1.75837304110193,-0.737125738362868,-0.000620498958698582,-0.00517737946821809,-0.050482354661817,-0.0188600052764923,0.82578784975713,6.89028885302834,67.1841822173133,25.0997410799012,21.2471575000001,0.0084373225152027
3.22999999999998,6.26518891059144,1.75097300910627,-0.740003199566458,-0.000615329115538126,-0.00515912619772384,-0.0504838431574793,-0.0191752590793564,0.815723314029658,6.83929853672553,66.9249135226738,25.420064626571,21.1498075000002,0.00755238510582139
3.23999999999997,6.28266149438891,1.74354375038803,-0.742925871823562,-0.000610160845172897,-0.00514077615327654,-0.0504853375078142,-0.0194952108987886,0.805689789272497,6.78816231555599,66.6636039657637,25.7425439294078,21.0524575000002,0.00666689692811425
3.24999999999997,6.30005963718186,1.73608480820118,-0.745894218685334,-0.000604994088107234,-0.00512232787982293,-0.0504868378046415,-0.0198199094104389,0.79568816269854,6.73688510277375,66.4002839084174,26.0671428261103,20.9551075000002,0.00578077433243731
3.25999999999997,6.31738303982889,1.72859572120514,-0.74890869960354,-0.00059982878799951,-0.00510377990247567,-0.0504883441407303,-0.0201494028878098,0.785719329123865,6.68547192331877,66.1349849831846,26.3938237643728,20.8577575000002,0.00489393377627083
3.26999999999997,6.33463139855247,1.72107602351091,-0.751969769423618,-0.000594664891812434,-0.00508513072644173,-0.0504898566097904,-0.0204837391505097,0.775784190520246,6.63392791237208,65.8677400983412,26.7225477987665,20.7604075000002,0.00400629188220127
3.27999999999997,6.35180440489368,1.71352524473237,-0.755077877854242,-0.000589502349967736,-0.00506637883696127,-0.0504913753064639,-0.0208229655100976,0.765883655553187,6.58225831378207,65.598583442015,27.0532745886497,20.6630575000002,0.00311776549877197
3.28999999999997,6.36890174566756,1.70594291004324,-0.758233468912525,-0.000584341116505337,-0.00504752269925794,-0.0504929003263146,-0.0211671287134292,0.756018639105824,6.53046847836164,65.3275504854155,27.3859623971171,20.5657075000002,0.00222827176430217
3.29999999999997,6.38592310291898,1.6983285402398,-0.761436980344022,-0.000579181149247045,-0.00502856075850117,-0.0504944317658171,-0.0215162748834196,0.74619006178902,6.47856386205577,65.0546779851516,27.7205680910036,20.4683575000002,0.00133772817377936
3.30999999999997,6.40286815387922,1.69068165180963,-0.764688843016611,-0.000574022409964873,-0.0050094914397811,-0.050495969722344,-0.0218704494571262,0.736398849438043,6.42655002397951,64.7800039846317,28.0570471419507,20.3710075000002,0.000446052648932285
3.31999999999997,6.41973657092331,1.68300175700676,-0.767989480287361,-0.000568864864554027,-0.00499031314809713,-0.0504975142941528,-0.0222296971210616,0.726645932596227,6.37443262432647,64.5035678145332,28.3953536285441,20.2736575000002,-0.000446836388407519
3.32999999999997,6.43652802152801,1.67528836393335,-0.771339307341435,-0.00056370848321063,-0.00497102426836064,-0.0504990655803704,-0.0225940617436378,0.716932245986062,6.32221742214826,64.2254100923377,28.7354402395279,20.1763075000002,-0.00134101993954287
3.33999999999997,6.45324216823081,1.66754097662833,-0.774738730502077,-0.000558553240614254,-0.00495162316541296,-0.0505006236809775,-0.0229635863046444,0.707258727968182,6.26991027300538,63.9455727209265,29.0772582780999,20.0789575000002,-0.00223657834863338
3.34999999999997,6.46987866858977,1.65975909516322,-0.778188146510686,-0.000553399116115305,-0.00493210818405923,-0.0505021886967901,-0.0233383128216578,0.697626319988747,6.21751712649051,63.6640988862335,29.4207576672872,19.9816075000002,-0.00313359121878647
3.35999999999997,6.48643717514432,1.65194221574546,-0.781687941775978,-0.000548246093927316,-0.00491247764911919,-0.0505037607294414,-0.0237182822732795,0.688035966015748,6.16504402362527,63.3810330539559,29.7658869564031,19.8842575000002,-0.0040321373243992
3.36999999999997,6.50291733537719,1.64408983082955,-0.785238491591198,-0.000543094163324208,-0.00489272986549589,-0.0505053398813604,-0.0241035345190955,0.678488611964804,6.11249709413159,63.0964209653244,30.1125933285792,19.7869075000002,-0.00493229451962785
3.37999999999997,6.51931879167752,1.63620142923636,-0.788840159318328,-0.00053794331884255,-0.00487286311826307,-0.0505069262557501,-0.02449410821625,0.668985205115026,6.05988255357959,62.8103096319373,30.4608226093681,19.6895575000002,-0.00583413964286471
3.38999999999997,6.53564118130511,1.62827649628098,-0.792493295538211,-0.000532793560488858,-0.00485287567277258,-0.0505085199565637,-0.0248900407325205,0.659526693515565,6.00720670041349,62.5227473296649,30.8105192764061,19.5922075000002,-0.00673774841709531
3.39999999999997,6.55188413635606,1.62031451390933,-0.796198237165491,-0.000527644893951989,-0.0048327657747826,-0.0505101210884786,-0.0252913680557828,0.650114025383497,5.95447591285777,62.2337835916339,31.1616264701249,19.4948575000002,-0.00764319534600952
3.40999999999997,6.56804728372983,1.61231496084405,-0.799955306527243,-0.000522497330820623,-0.00481253165060793,-0.0505117297568696,-0.025698124699749,0.640748148493688,5.90169664570579,61.9434692003029,31.5140860054976,19.3975075000002,-0.00855055360573695
3.41999999999997,6.58413024509775,1.60427731274001,-0.803764810404149,-0.000517350888805886,-0.00479217150729353,-0.0505133460677795,-0.0261103436058611,0.631430009561357,5.84887542699355,61.651856178644,31.8678383848011,19.3001575000002,-0.00945989493207709
3.42999999999997,6.60013263687319,1.59620104234968,-0.807627039033052,-0.00051220559196911,-0.00477168353281242,-0.0505149701278876,-0.02652805604122,0.622160553618033,5.79601885456117,61.3589977804466,32.2228228113742,19.2028075000002,-0.0103712895030907
3.43999999999997,6.61605407018344,1.58808561969899,-0.8115422650697,-0.000507061470954743,-0.00475106589628925,-0.0505166020444771,-0.0269512914924278,0.612940723381648,5.74313359250544,61.0649484797637,32.5789772043492,19.1054575000002,-0.0112848058169198
3.44999999999997,6.6318941508433,1.57993051227388,-0.815510742510477,-0.000501918563228415,-0.00473031674825089,-0.0505182419253995,-0.0273800775552188,0.603771458621526,5.69022636752637,60.7697639595228,32.9362382143293,19.0081075000002,-0.0122005105647009
3.45999999999997,6.64765247933076,1.57173518521816,-0.819532705571893,-0.000496776913320128,-0.00470943422090532,-0.0505198898790371,-0.027814439819754,0.594653695519043,5.63730396517146,60.473501099326,33.2945412399836,18.9107575000002,-0.0131184684984354
3.46999999999997,6.66332865076457,1.5634991015429,-0.823608367526588,-0.000491636573072583,-0.00468841642845028,-0.0505215460142636,-0.0282544017514498,0.585588366024747,5.5843732259814,60.1762179624683,33.6538204455256,18.8134075000002,-0.0140387422936822
3.47999999999997,6.67892225488402,1.55522172234795,-0.827737919494601,-0.000486497601894579,-0.00466726146741314,-0.0505232104404017,-0.0286999845672122,0.57657639721276,5.53144104154112,59.8779737822043,34.0140087790418,18.7160575000002,-0.0149613924069337
3.48999999999997,6.69443287603104,1.54690250705606,-0.83192152918862,-0.000481360067019474,-0.00464596741702353,-0.0505248832671786,-0.0291512071069455,0.567618710633272,5.47851435044029,59.5788289472967,34.3750379916298,18.6187075000002,-0.0158864769275391
3.49999999999997,6.70986009313462,1.53854091365994,-0.836159339611934,-0.000476224043768633,-0.00462453233962027,-0.0505265646046793,-0.0296080857002024,0.55871622166398,5.42560013414785,59.2788449868831,34.7368386573051,18.5213575000002,-0.0168140514240381
3.50999999999997,6.72520347969783,1.53013639898287,-0.840451467707794,-0.000471089615819809,-0.00460295428109437,-0.0505282545632963,-0.0300706340278419,0.549869838861306,5.372705412805,58.978084554702,35.0993401936317,18.4240075000002,-0.0177441687847682
3.51999999999997,6.74046260378752,1.52168841895328,-0.844798002958867,-0.000465956875480379,-0.00458123127136956,-0.0505299532536778,-0.0305388629785616,0.541080463312255,5.31983724094144,58.6766114127184,35.4624708830279,18.3266575000002,-0.018676879052611
3.52999999999997,6.75563702802675,1.51319642889392,-0.849199005935485,-0.000460825923965334,-0.00455936132492246,-0.050531660786672,-0.0310127805001675,0.53234898798779,5.2670027031199,58.3744904141954,35.8261578946969,18.2293075000002,-0.0196122292537422
3.53999999999997,6.77072630959035,1.50465988382601,-0.853654506791367,-0.000455696871679927,-0.00453734244134391,-0.0505333772732689,-0.0314923914454469,0.52367629709857,5.21420890951406,58.0717874862606,36.1903273071268,18.1319575000002,-0.0205502632202542
3.54999999999997,6.78573000020342,1.49607823878895,-0.858164503705497,-0.00045056983850684,-0.00451517260594357,-0.0505351028245394,-0.0319776974125084,0.515063265453936,5.16146299142513,57.7685696120171,36.5549041311038,18.0346075000002,-0.0214910214065202
3.55999999999997,6.80064764614325,1.48745094917627,-0.862728961268853,-0.000445444954097744,-0.00449284979039965,-0.0505368375515702,-0.0324686965794525,0.506510757825029,5.10877209674262,57.4649048122552,36.9198123331772,17.9372575000002,-0.022434540699174
3.56999999999997,6.81547878824457,1.47877747108812,-0.867347808814662,-0.000440322358169081,-0.00447037195345591,-0.050538581565397,-0.0329653835332392,0.49801962831288,5.05614338535482,57.1608621268201,37.2849748595122,17.8399075000002,-0.0233808542205816
3.57999999999997,6.83022296190852,1.47005726170121,-0.872020938690911,-0.000435202200801899,-0.00444773704166793,-0.0505403349769324,-0.0334677490926173,0.489590719722374,5.00358402451479,56.8565115956973,37.6503136600655,17.7425575000002,-0.0243299911256839
3.58999999999997,6.84487969711531,1.46128977965647,-0.876748204473803,-0.000430084642745529,-0.00442494299020091,-0.0505420978968922,-0.0339757801249832,0.481224862942928,4.95110118416763,56.5519242398777,38.0157497130118,17.6452075000002,-0.0252819763920984
3.59999999999997,6.85944851844092,1.45247448546526,-0.8815294191209,-0.000424969855724893,-0.00440198772368127,-0.0505438704357167,-0.0344894593570382,0.47292287633675,4.89870203224502,56.2471720420686,38.3812030493496,17.5478575000002,-0.0262368306033679
3.60999999999997,6.87392894507792,1.44361084193464,-0.886364353062725,-0.000419858022751202,-0.00437886915710432,-0.0505456527034887,-0.035008765179115,0.464685565135516,4.84639372993303,55.9423279273207,38.7465927776108,17.4505075000002,-0.0271945697252568
3.61999999999997,6.88832049086065,1.43469831461232,-0.891252732231585,-0.000414749338435761,-0.00435558519680049,-0.0505474448098481,-0.0355336714430487,0.45651372084631,4.79418342691938,55.6374657436407,39.1118371085936,17.3531575000002,-0.0281552048749976
3.62999999999997,6.90262266429497,1.42573637225206,-0.89619423602645,-0.00040964400930661,-0.00433213374146251,-0.0505492468639014,-0.0360641472534691,0.448408120667632,4.74207825662617,55.3326602426661,39.4768533800401,17.2558075000002,-0.0291187420834006
3.63999999999997,6.91683496859273,1.41672448729993,-0.901188495212748,-0.000404542254127665,-0.00430851268323624,-0.0505510589741282,-0.0366001567523965,0.440369526916288,4.6900853314344,55.0279870604792,39.8415580811701,17.1584575000002,-0.0300851820497506
3.64999999999997,6.93095690171124,1.40766213640237,-0.906235089755977,-0.000399444304220019,-0.00428471990887768,-0.050552881248283,-0.0371416588970268,0.432398686465951,4.63821173790658,54.7235226986404,40.2058668769871,17.0611075000002,-0.0310545198894216
3.65999999999997,6.94498795639794,1.39854880093649,-0.911333546588102,-0.000394350403785027,-0.00426075330097893,-0.0505547137932922,-0.0376886072305985,0.424496330198147,4.58646453201342,54.4193445055247,40.5696946322637,16.9637575000002,-0.0320267448741543
3.66999999999997,6.95892762024044,1.38938396756343,-0.916483337305759,-0.00038926081022877,-0.00423661073926596,-0.050556556715147,-0.0382409496462409,0.416663172466413,4.53485073437111,54.1155306580472,40.9329554351153,16.8664075000002,-0.0330018401649532
3.67999999999997,6.97277537572228,1.38016712880544,-0.921683875799361,-0.000384175794487452,-0.00421229010197095,-0.0505584101187919,-0.0387986281437059,0.408899910574362,4.48337732549532,53.8121601438666,41.2955626200637,16.7690575000002,-0.0339797825375739
3.68999999999997,6.98653070028455,1.37089778364731,-0.92693451581229,-0.000379095641353264,-0.00418778926728232,-0.0505602741080076,-0.0393615785789012,0.401207224268325,4.43205124107807,53.509312744159,41.6574287904946,16.6717075000002,-0.0349605421005875
3.69999999999997,7.0001930663936,1.36157543816302,-0.932234548429426,-0.000374020649800211,-0.00416310611487541,-0.0505621487852894,-0.0399297304061437,0.393585775245256,4.38087936729364,53.2070690170564,42.0184658404047,16.5743575000002,-0.0359440820060253
3.70999999999996,7.01376194161525,1.35219960616807,-0.937583199494396,-0.00036895113330934,-0.00413823852752691,-0.0505640342517207,-0.0405030064130695,0.386036206676532,4.32986853613962,52.9055102818473,42.3785849753366,16.4770075000003,-0.036930358152625
3.71999999999996,7.02723678869559,1.34276980989852,-0.942979626955001,-0.000363887420192813,-0.0041131843928164,-0.0505659306068409,-0.0410813224481418,0.37855914274825,4.27902552081906,52.6047186040405,42.7376967323922,16.3796575000003,-0.037919318881723
3.72999999999996,7.04061706564867,1.33328558071716,-0.948422918136442,-0.000358829853916183,-0.00408794160491806,-0.0505678379485075,-0.0416645871407155,0.371155188218611,4.2283570311696,52.304776781395,43.0957109992167,16.2823075000003,-0.0389109046658543
